lat,lon
12.733025,136.804662
12.367087,136.945080
13.353848,136.405929
13.627457,136.834469
13.933226,136.807513
14.021101,136.797790
13.826715,136.451108
13.949021,136.340246
14.049006,136.529939
14.214939,136.457329
14.298110,136.794068
14.435109,136.895495
13.721166,136.232312
13.567348,136.209438
13.311638,136.438190
14.106121,137.046279
14.491218,137.389578
14.534559,138.196561
14.476012,138.109466
14.579001,138.069433
14.320103,138.430827
12.847021,137.920097
13.232892,137.217847
12.689880,137.582766
12.813598,137.825297
12.938834,138.014997
13.057593,138.502354
12.296135,136.342303
12.070645,136.867520
12.117904,136.983882
11.696017,136.561716
11.262886,136.654332
11.323897,137.182469
11.468999,137.248868
11.493310,137.659627
11.595740,137.487137
11.467256,137.958569
11.625302,137.841459
11.529726,138.052883
11.749453,138.508930
11.451361,136.200223
11.413506,136.365962
11.176652,136.133617
11.075592,136.214004
10.957601,136.482748
11.257104,136.655669
11.302085,136.763999
11.448603,135.628844
11.561981,135.393464
11.555672,135.836529
11.948143,135.776474
12.400953,136.204824
12.635659,136.452980
12.632226,137.074818
12.761973,137.431226
12.882018,135.192635
12.833028,135.316974
12.918487,135.834558
13.150287,135.781457
13.514250,135.927492
11.598311,136.685966
11.667268,137.168835
11.792716,137.139332
11.156098,137.585214
11.030767,137.462903
11.323374,137.599828
11.022343,137.042535
11.015975,137.224984
10.825762,137.116882
10.746942,137.229793
10.638606,137.384877
10.748328,137.033305
10.776609,135.831242
10.882045,135.942482
10.717495,136.094677
10.645540,136.298992
10.335997,136.103997
10.459138,136.044036
10.545501,135.881186
10.382858,135.817300
10.392786,135.647690
10.830859,134.876674
10.745968,134.813028
10.582351,135.011789
10.558730,134.909101
10.351837,135.052594
10.311729,134.950099
12.083972,136.330364
11.930739,136.328428
12.637536,135.742293
11.904344,136.984779
11.954672,137.472132
11.906630,137.513969
11.761060,137.501120
11.707986,137.450110
11.502197,137.481225
10.448072,136.904573
10.274564,137.235069
10.090768,137.658654
10.272900,137.845734
10.726270,137.782831
10.704803,137.906724
10.992965,137.887222
10.932762,137.835364
13.033814,136.780399
11.914824,136.316365
12.171410,136.511896
11.947303,135.208245
11.972952,135.077689
10.976788,134.887876
11.104744,134.917735
11.985406,134.712151
12.907626,134.209105
13.530147,134.540090
13.455678,134.691278
13.984562,134.790923
14.135558,134.688211
14.485320,135.937473
14.166011,136.224604
14.508713,136.257310
14.576352,136.574663
14.714127,137.159516
14.763290,136.074770
14.856263,136.406983
14.807836,135.786106
14.825641,135.607084
15.022702,135.632708
14.961929,135.396080
15.077305,135.481936
15.373922,135.005789
15.228867,135.052444
15.443357,135.286400
15.332463,134.678123
15.553239,134.587739
14.806940,134.496061
14.893197,134.231556
15.034931,134.308491
14.746814,133.620775
14.399892,133.590947
14.987711,133.209290
14.286206,133.397001
14.077278,133.477301
13.924318,133.599093
13.369891,133.398603
13.864317,135.267136
13.393607,134.861056
13.086605,134.848614
12.828768,134.877376
12.992777,133.551197
13.199654,133.826545
13.863849,132.802938
13.714965,132.915706
13.846071,133.071034
14.202911,132.760260
14.416139,132.466525
14.418595,132.080761
14.690123,132.454443
14.769223,132.352797
14.796209,132.216307
14.940151,132.093473
15.044713,132.165176
14.937555,132.093525
14.842175,131.705273
15.074182,131.719352
15.527965,131.872559
15.553390,132.063736
15.818310,132.080019
15.641030,132.274737
15.866903,132.305626
16.048996,132.630351
15.786776,132.807609
15.932389,132.932189
16.049836,133.097531
16.194875,133.138592
16.312332,132.872163
15.271525,134.141156
15.646783,133.164966
15.520295,132.945458
15.510413,132.701340
15.283889,133.505113
15.361359,133.769918
15.362598,133.974622
15.460673,134.085301
15.580096,134.084653
15.473923,134.315500
15.652404,134.433904
15.791338,134.405552
15.728956,134.685072
16.021693,134.590549
16.010273,134.784144
15.881083,134.896311
15.883995,135.057157
16.110083,135.314090
15.725307,135.210355
15.842564,131.786475
16.013974,131.717858
16.165498,131.596958
16.417173,131.558989
16.396548,132.162708
16.764770,132.357831
16.637736,132.908061
16.183776,134.278732
16.211822,134.883182
16.601086,135.005649
16.707260,134.987570
16.766642,135.157128
16.776581,135.349944
17.044284,135.464088
15.017439,136.536057
15.134118,136.404531
15.458122,136.578042
15.483702,136.417568
15.289104,136.811024
15.514310,136.937947
15.566584,136.861956
15.715452,136.677102
15.942690,137.337966
16.223155,137.039323
16.417836,136.682836
16.101478,136.608724
16.011460,136.490465
16.741272,137.139749
16.819401,136.945398
17.094901,136.966094
17.101626,137.313502
17.068203,137.707329
16.928141,137.893454
17.229833,138.088061
17.286235,137.889512
17.413973,136.891920
17.711592,137.099007
17.638020,136.744507
17.627563,136.514613
17.589439,136.012686
17.457476,135.399452
17.880227,135.888054
16.369509,135.367600
17.389510,134.934233
17.237827,136.536570
17.531437,137.498923
17.650157,137.810900
17.860019,137.763493
17.973249,137.985517
17.410182,138.384260
16.872140,138.296570
16.913662,138.549594
16.576223,138.345908
16.978064,138.170858
17.745736,136.922598
17.903951,136.778280
17.996685,136.552680
18.263219,135.673622
18.450405,135.599193
18.317747,137.182411
18.735153,137.444781
12.500297,134.833499
12.939834,134.861390
14.492586,134.554042
14.859275,134.686856
14.217247,134.864580
14.485250,134.538581
14.676869,134.750283
15.119156,137.748197
15.058745,137.876569
15.668306,138.473360
18.084845,137.052192
18.010453,137.472117
18.099253,137.720420
18.176458,138.263108
18.109646,138.548596
18.546057,138.433561
18.697813,138.114293
18.875407,138.553149
18.953259,138.266670
19.184561,138.337517
19.240056,138.592515
19.367440,138.736458
19.497048,138.469302
19.688098,138.607122
19.756852,138.173290
19.580735,137.720309
19.659456,137.334510
19.356601,137.280431
19.361358,137.506540
19.015200,136.373499
19.153435,136.588736
18.957904,136.599428
18.871130,136.820674
18.571593,136.589353
19.917248,136.221419
19.907493,136.430271
17.439578,134.297457
18.167301,136.167577
18.676989,137.701061
19.097646,137.695884
19.509073,138.195253
18.687563,137.685775
19.638299,139.189416
19.803336,139.319718
19.907891,139.233128
20.082860,139.046737
20.243649,138.790732
20.371995,138.883425
20.451975,139.256299
20.629464,139.374799
20.812379,139.200846
20.956625,139.053871
20.724799,138.601940
20.778245,138.387001
20.747930,138.251789
21.061655,137.799235
20.421118,138.474373
20.329657,138.469594
20.333922,138.375069
20.276546,137.915615
20.423082,137.645376
20.289327,137.379583
20.061770,137.706215
20.383490,137.173564
20.064478,138.713204
20.314526,139.158788
20.665785,138.989406
20.807002,138.955626
21.060882,136.685080
21.456672,137.027282
21.367551,136.797133
21.366301,136.901783
21.634105,137.121540
21.612489,137.315984
21.492661,137.937087
21.404766,138.377720
21.607705,138.364655
21.920603,138.476069
21.882625,138.978930
21.596836,139.329045
22.040060,138.610352
22.197238,138.797978
22.368148,138.927922
22.508276,138.484838
22.472870,138.662023
22.567331,138.001761
22.141777,137.878432
22.606379,136.789129
24.438046,137.246428
22.452254,136.950074
22.744011,136.414937
22.971692,138.388161
22.918940,138.579324
23.159853,138.754451
23.395672,138.378857
23.536132,138.320356
23.578581,138.500929
23.812680,138.378000
23.732313,138.001235
23.837317,138.136164
24.081053,138.306962
24.101028,138.083108
24.087203,137.368053
24.434939,137.224105
24.092132,138.087752
24.393258,138.278778
24.323707,138.668900
20.417120,136.455262
22.103823,136.932294
23.239324,136.230182
23.628648,137.847088
23.383701,137.444090
22.863540,138.226254
23.880554,138.492070
24.273660,138.184513
24.531735,138.462303
24.694976,137.961929
24.706654,137.370120
24.769399,137.204882
25.031104,137.170843
25.215664,137.298685
25.254014,137.514686
25.123969,137.820815
25.287742,136.676641
25.203837,136.482919
24.679814,136.650585
25.010709,136.206423
25.399341,137.605505
25.465864,137.031053
25.706417,138.057121
25.861780,137.913533
25.864956,137.419390
25.900126,135.848990
25.942869,136.210378
24.621021,138.979911
24.198095,139.076739
23.713590,139.205863
24.593200,138.182833
24.394443,137.689163
24.293772,137.397352
24.058686,137.145466
24.586039,136.913246
24.858644,136.963954
25.373315,137.449110
24.583666,138.175448
26.068083,137.516750
26.016774,137.730355
25.761299,136.466757
25.637033,136.616789
24.509425,137.827454
25.586782,137.821500
26.247842,136.648424
25.996578,136.510921
26.338864,137.373730
26.289373,137.713987
26.120676,137.917037
26.320629,137.919078
26.664034,137.307802
26.444956,136.272033
25.709639,136.700823
24.581625,137.630755
24.508375,137.826956
26.123554,137.910925
26.116496,137.045032
25.748821,137.561202
25.676012,137.190109
26.330393,136.920605
26.183362,136.214016
26.066784,136.111932
26.792587,137.195698
26.763920,137.603313
27.077194,136.267180
27.197641,136.767860
27.476241,136.698754
27.353393,135.324736
27.189146,135.222505
27.637782,136.172873
27.881216,136.877605
27.976484,136.076851
27.915726,135.599827
27.952530,135.343609
27.116635,136.075350
25.552637,137.186995
25.519291,137.296868
25.307884,136.950022
25.126340,136.825366
26.065981,136.789128
26.699948,136.712156
26.603914,136.351311
26.850243,136.436671
26.723551,136.306590
26.947700,136.120290
26.973306,135.872961
26.889646,135.751086
27.062748,135.588607
27.003589,135.438547
26.759414,138.037090
26.183597,137.140124
26.992765,135.439191
27.069228,135.591922
27.357623,135.710029
27.460172,135.499645
27.820106,137.149717
27.564612,137.411799
27.454722,137.670787
28.169300,136.748985
27.623501,134.562678
27.726598,134.827105
28.003048,134.883520
27.596592,134.977039
26.947695,134.005949
26.896053,133.972267
28.167657,136.727343
28.330465,137.102064
28.534579,137.318989
29.012016,137.150910
29.240063,136.276634
29.144755,134.260663
29.268911,134.276545
29.420468,134.021115
29.344771,133.775557
29.381115,133.464219
29.621391,133.816531
29.518545,133.635892
29.619153,133.588160
29.780248,133.665196
30.335300,135.481824
29.796175,136.698215
29.515233,136.882244
28.954783,136.627433
29.256786,134.564800
28.085002,135.963824
27.258453,137.438859
25.822874,136.682511
25.847490,136.959975
25.430743,137.735885
24.527090,137.398679
24.603637,137.516648
23.814986,137.285882
23.686126,137.261782
25.534100,136.724134
26.554706,136.040507
25.989151,137.367384
26.065302,135.498226
26.102651,135.374213
25.968489,135.232550
26.174308,135.196643
26.273793,135.376553
28.080158,135.975325
28.322105,134.158770
27.243741,133.200653
27.673217,132.952651
27.860466,132.523899
27.854638,132.726734
27.664503,132.605355
27.462679,132.204219
26.959331,132.398471
26.661307,132.630580
26.817231,132.719875
26.480650,133.284448
26.366382,132.928066
26.466252,132.747841
26.001887,133.013385
26.103217,133.109098
26.030825,133.220727
26.129457,133.339769
26.122449,133.433242
26.094832,133.593876
25.819426,133.429306
25.860062,132.194844
25.792463,132.372523
26.039407,132.166220
26.053647,132.337389
26.582026,132.143775
27.278692,132.406730
27.234749,132.542897
27.188197,132.720292
27.215457,132.948106
27.485236,131.002636
27.665441,131.091957
27.251257,130.872695
27.524695,130.647279
27.642407,130.791283
27.704282,130.581618
27.502548,130.418809
27.628689,130.212557
26.806826,130.543864
26.724834,130.914518
26.685013,131.156037
26.335307,130.855366
26.371247,130.718224
26.481822,130.603048
26.235088,131.347130
26.442392,129.223731
26.644209,129.324260
26.981893,128.698000
27.090644,129.571593
27.787410,129.843169
27.886551,127.399569
27.924850,127.518451
27.849123,127.665041
27.875004,127.915457
27.857168,128.026472
27.737432,127.928482
27.746420,127.639562
27.604350,127.658322
27.486798,127.706971
27.544409,127.845084
27.513177,127.961840
27.455720,128.111102
27.341839,128.044165
27.309169,127.941587
27.249941,127.505537
27.036174,127.491313
27.041015,127.668894
27.282152,127.162105
27.630746,127.106916
27.716721,127.020012
27.778612,126.907674
27.474009,127.226836
27.453180,127.367466
27.478971,127.450110
27.472881,127.517326
27.810493,127.319278
27.958334,127.175891
28.025152,127.426220
28.081181,127.698826
28.156814,127.667661
28.239216,127.788171
28.268441,127.607580
28.298405,127.530771
28.215057,127.509356
28.137893,128.025824
28.081655,128.223813
28.160351,128.292474
28.081511,128.376894
28.319178,128.567556
28.333795,128.198384
28.327578,127.978055
28.372390,127.811048
28.572275,127.903474
28.531694,128.156615
28.554119,128.403389
28.512334,128.490501
28.624021,128.611669
28.530673,128.647014
28.472772,128.791336
28.220225,128.684867
28.820751,128.077138
28.886548,128.487990
28.769862,128.654305
28.647195,128.794806
28.634112,128.942045
28.846422,128.878456
29.066070,128.512977
29.027435,128.747798
29.000242,128.959172
29.087130,128.874016
28.954868,129.199079
28.975225,129.311273
29.022983,129.409107
29.076595,129.062709
29.135736,128.614141
29.055795,128.188398
28.243590,128.425183
27.698542,127.242407
27.528421,126.946067
27.438715,127.632104
27.136031,127.736076
29.217741,128.799331
29.267174,128.922532
29.431332,128.818098
29.547171,128.975573
29.424477,128.984558
29.357140,129.096977
29.440273,129.142472
29.258649,129.143246
29.551343,128.973829
29.503928,129.471953
29.368031,129.549332
29.807898,129.700569
29.928175,129.631891
30.047384,129.615590
30.149966,129.676357
29.900741,128.898516
30.061623,130.074227
30.270903,130.158086
30.466927,129.668086
30.518838,129.502428
30.586872,130.031629
30.583525,130.465112
30.647275,128.699828
30.991713,128.407558
30.688857,128.283332
30.676083,128.090487
30.377026,128.024641
30.446438,127.751052
30.291439,127.836997
29.769065,128.141469
29.914060,128.473909
29.787110,128.472090
27.024378,125.507069
26.921533,125.522024
26.965226,125.603013
26.933400,125.711759
27.091283,126.149982
27.786767,124.706889
26.761145,125.057996
26.661383,124.811894
26.570989,124.684706
27.155803,127.236279
27.198416,127.904961
27.245871,127.760395
26.959385,126.864505
26.885752,127.236206
26.887936,126.788043
26.816940,126.633541
26.694594,126.717594
26.652752,126.586825
26.701379,127.261651
26.580687,126.855157
26.807058,127.080447
26.703936,126.944318
26.549591,126.192242
26.464268,126.026824
26.392607,126.128776
26.432990,126.216317
26.421204,126.349561
26.223903,126.219283
26.171293,126.417773
26.134498,126.204841
26.066797,126.043817
26.464624,126.022706
26.712660,125.760274
26.638142,125.634810
26.763721,125.416911
25.456697,125.376793
25.577011,125.406787
25.580509,125.502590
25.818386,125.785501
25.877772,125.934488
25.837030,125.999998
25.920857,126.034094
26.067230,126.048361
25.978685,124.920831
25.815599,124.818269
25.661783,124.637948
24.947187,125.035994
25.112792,124.945128
25.232986,125.329823
25.223060,124.870664
25.809077,123.935713
25.670347,123.896214
25.408340,123.784375
25.359225,123.464485
25.391677,123.123462
25.487616,123.001466
25.720212,125.375682
25.857762,125.009141
25.658175,123.138370
25.494743,123.273138
25.690755,123.054188
25.696875,122.898011
25.653320,122.712568
25.625426,122.660412
25.434002,122.315171
25.491502,122.168519
25.501705,122.059805
25.544699,122.029455
25.335616,121.818633
25.740717,121.072055
24.712425,122.750169
25.732859,121.072870
25.492663,121.077892
25.633545,120.771708
25.513200,120.586891
22.941018,123.624198
22.916734,123.429038
23.049593,121.580879
22.855468,121.597960
24.702866,122.771651
25.068844,130.629889
24.976309,130.882888
24.169453,131.015472
24.315605,130.883161
24.312359,131.030825
24.458444,131.454756
24.321228,131.275583
24.168203,131.576050
23.995484,131.254493
24.014679,130.153717
23.558619,129.995713
22.788872,130.094634
23.239346,127.090672
23.048469,132.884413
22.482080,133.068988
22.367475,133.203019
19.932785,127.668352
20.857933,127.372828
20.761644,123.452676
22.905625,123.435509
22.928110,123.679166
21.311814,121.324242
21.377177,121.680669
21.428322,121.827065
20.716254,121.684474
20.465636,121.760485
20.546569,121.681050
20.763354,120.665506
20.507639,120.508428
21.170641,120.355740
19.726115,121.715417
19.762295,122.020283
19.665303,122.188026
19.127124,120.777528
19.148655,121.677718
20.420369,122.779575
19.881829,121.709130
20.067131,121.785292
19.243174,122.024716
19.786293,121.413441
20.298051,120.835555
20.237839,119.337962
20.280620,119.203952
19.994724,119.194730
19.394302,118.677179
19.409213,118.255608
19.592477,118.049915
19.164280,117.866763
19.529589,116.942614
19.299003,116.788978
17.553817,117.751647
19.004701,116.356481
19.150850,115.451159
19.666345,115.652044
19.188998,113.908535
21.145019,112.368547
21.469549,112.407598
21.458566,113.066869
20.879274,112.528818
21.879378,120.272146
21.756927,120.411826
21.505889,120.792336
21.471554,120.456683
21.819644,119.967542
21.983556,119.977692
22.456574,119.992951
6.789728,132.982020
6.704393,133.756010
7.511748,131.698777
5.335362,131.454616
4.915875,131.073612
4.175281,131.388939
4.380398,132.212780
4.503776,132.144422
4.239973,132.500331
3.059199,130.163388
1.731813,129.963530
1.626993,132.310150
5.272219,133.060838
5.020120,132.974317
4.911117,133.103218
4.690261,132.496407
4.604176,132.599233
4.407758,132.608209
3.552616,132.598152
3.197093,131.784346
2.560488,132.425734
2.415810,132.648212
2.858827,132.696503
2.415662,130.931160
2.336113,131.274300
3.392572,130.596666
2.428488,130.948134
2.693501,130.958574
2.723016,131.124578
3.468748,129.335070
2.736664,129.438174
2.330836,129.920271
2.079764,129.475609
1.720482,128.501447
1.854184,128.671899
1.904287,128.921184
2.036499,129.094697
3.445072,128.545708
2.732226,132.275517
3.032582,132.068044
3.272279,131.955491
2.700969,131.751044
2.412253,131.517506
2.589883,131.584379
2.294630,130.330541
2.430347,130.267692
2.543143,130.191667
1.369102,129.810874
1.350719,129.625896
3.686518,129.782183
3.728184,129.905742
1.452086,134.213733
1.306349,133.547658
1.321901,132.631947
1.222028,132.810088
0.958282,132.966492
0.591800,133.085271
1.414312,134.826013
1.730170,134.914899
1.000638,135.221092
0.910523,135.460041
0.679800,135.775340
0.491162,135.762412
0.717584,137.223431
0.600392,137.754680
0.645769,138.177225
0.112314,138.652127
0.204121,138.723739
0.080502,138.755911
-0.001400,139.009623
-0.034187,139.252298
-0.042767,139.359814
1.646381,138.967236
1.420046,140.248692
-0.057049,139.383195
-0.227138,138.729702
-0.211394,138.560883
-0.204767,138.410653
-0.329377,138.355063
0.483738,136.370254
4.288850,138.641804
3.740839,141.557708
3.753668,141.706652
3.598344,141.667135
3.997569,141.411729
3.863319,141.753038
4.560472,141.201990
5.356502,142.143384
3.347922,143.528822
3.599981,143.059788
-0.035895,142.567900
-0.110684,142.991943
-0.304757,141.182856
0.695785,144.042592
0.384888,144.463372
0.060609,145.026418
-0.009470,145.263117
0.026318,145.475247
-0.197448,145.563480
-0.102109,145.666803
0.349340,145.264358
0.309351,145.421124
1.277810,145.816630
1.278148,146.419187
0.398952,146.346895
-0.024669,146.720741
0.031436,146.880621
-1.413320,142.367159
-1.517071,142.225083
-1.868736,142.106299
-1.727901,142.164157
-2.296113,142.316775
-2.192991,142.523203
-2.479771,142.637883
-2.061577,141.738931
-2.222395,141.677662
-2.325923,141.727523
-2.029546,141.110553
-1.793425,140.820009
-1.902639,140.157240
-1.894269,139.974264
-1.141665,139.973070
-2.769988,143.297438
-2.643858,143.465812
-2.637821,143.622820
-2.614809,143.853503
-2.024727,143.222081
-2.907598,144.187149
-2.958960,144.265777
-3.262083,144.884710
-1.553486,144.673759
-1.394373,144.515834
-0.971189,144.818427
-0.972687,144.796003
-1.377034,144.502753
-0.826275,144.935650
-1.161008,145.557416
-1.051045,145.707717
-0.965073,145.826709
-1.165336,146.499731
-2.165886,145.152250
-2.324171,145.238819
-2.408587,145.408637
-2.552715,145.429288
-2.790386,145.081091
-3.115588,145.225013
-3.261107,145.381521
-3.275247,145.532695
-3.090879,145.556810
-2.847455,146.120815
-2.902349,146.193042
-2.987188,146.533777
-3.155501,146.432773
-3.562009,146.705321
-3.364379,146.804247
-2.923342,146.304461
-3.089870,146.336229
-2.876760,146.464490
-2.803654,146.613916
-2.862614,146.897853
-2.534277,146.628917
-2.423695,146.486393
-2.299666,146.631118
-2.100556,145.867360
-2.356425,145.898825
-2.831890,147.358178
-3.030845,147.338398
-3.328508,147.807057
-3.094646,147.791258
-3.098338,147.713441
-3.379379,148.133202
-4.058467,147.988599
-4.068841,148.174665
-3.863382,148.387680
-3.637976,148.338050
-3.602535,148.452154
-3.788636,148.446722
-3.814688,148.794144
-3.888404,148.633300
-4.283354,148.646596
-4.086249,148.989094
-3.809430,148.790046
-3.862847,148.982991
-3.997315,149.142758
-3.243644,149.125905
-4.259595,149.979411
-4.156267,150.170374
-4.725541,148.607321
-4.186352,145.330889
-4.266658,145.520751
-4.366441,145.674223
-4.378906,145.853721
-4.279762,145.976623
-4.580689,146.672364
-4.652248,146.824159
-4.582540,146.913779
-4.729261,148.635437
-2.711986,145.405844
-2.691295,145.594262
-3.621503,144.577110
-3.528259,144.959425
-3.474234,147.867960
-4.444313,147.237687
-5.328797,148.818216
-5.041833,149.644469
-4.617859,150.240314
-4.361560,150.435865
-4.138121,150.536412
-4.156039,150.631845
-3.928484,149.820588
-3.840732,149.967230
-3.887769,150.160526
-3.799401,150.347788
-4.165766,151.057292
-2.708026,148.071202
-4.201076,148.759456
-3.624196,147.524455
-2.700948,148.060564
-3.483314,150.180388
-3.279646,150.546114
-3.264610,150.424252
-3.740804,150.653223
-3.939039,150.587911
-3.783088,150.942754
-2.659512,148.608002
-2.505865,148.879350
-2.623190,148.929309
-2.522329,149.394688
-2.432847,149.429426
-2.350350,149.233684
-1.760504,148.199133
-1.649429,148.201335
-1.303764,147.969407
-1.089320,148.517807
-0.817103,147.097802
-0.935509,147.147843
-0.983175,147.059845
-0.707322,147.070122
-0.530816,146.938822
-4.620669,149.701444
1.604280,148.031491
1.680461,148.171384
1.494855,148.126511
1.382383,148.457505
1.020788,146.484994
0.941671,146.626207
0.034556,147.471102
0.075096,149.672219
-0.082210,149.825659
-1.630457,151.196280
-1.484049,151.344071
-2.908295,152.780877
-3.130930,153.168288
-2.562338,153.063200
-2.795341,153.992591
-6.914297,148.010659
-13.251978,144.837564
-13.563185,144.994654
-12.987276,146.089482
-14.264522,146.876181
-15.168213,139.528090
-7.406063,124.681807
-6.608646,126.098587
-3.114235,123.316445
-12.410021,152.925725
-12.145586,156.565971
-12.165251,156.871989
-10.819969,153.884859
-10.300594,154.862472
-10.340241,155.085254
-12.853625,161.273472
-5.729054,126.592571
-5.390590,125.462425
-5.500822,125.214749
-5.626482,124.985742
-5.854217,125.022448
-5.734368,124.185642
-5.606802,121.654441
-5.740806,121.898951
-6.033637,121.816153
-5.952685,122.056749
-6.066198,122.145873
-5.983732,122.275240
-6.284242,122.118537
-6.466200,121.989985
-6.629648,121.994717
-6.585534,122.166518
-6.889957,122.367289
-6.390657,122.892582
-6.295256,122.745909
-6.295204,123.136728
-7.414045,124.661768
-6.836690,127.552713
-6.398735,129.459548
-6.472370,129.533816
-6.129543,129.747094
-5.447472,127.675548
-5.596162,127.687901
-5.334353,127.949861
-4.730761,127.380042
-8.008761,122.006698
-8.197503,122.315277
-7.107780,120.168462
-6.803673,120.003656
-6.065028,118.926740
-5.890322,118.491963
-5.977439,118.436230
-6.135878,118.304324
-8.141815,125.707795
-3.846184,124.392289
-22.610255,158.010336
-23.249472,157.033782
-23.383863,157.253646
-23.473740,157.113174
-23.300722,156.817547
-23.303101,157.395103
-23.103502,157.682561
-28.374106,169.665235
-28.493870,169.698259
-29.073060,169.727123
-28.204847,169.411753
-27.985754,169.762989
-28.220450,170.007248
-28.513011,170.168349
-28.665418,170.268133
-28.444805,170.524890
-28.177136,170.409873
-27.760461,170.350430
-27.505368,170.152922
-27.689534,170.457164
-26.959094,170.117196
-28.942116,170.430700
-29.605574,170.640522
-29.467421,171.227356
-28.665766,170.114991
-29.920269,170.758421
-30.105303,170.702540
-28.943280,171.358359
-28.807618,171.494448
-29.818541,171.881363
-28.989880,171.866472
-29.109820,171.945971
-29.226961,172.179626
-29.172551,172.955546
-29.911931,170.753499
-30.248324,171.111148
-29.819093,168.111062
-29.736339,168.263831
-29.512824,167.764310
-28.800344,167.204258
-29.295637,167.302251
-28.915074,173.935361
-29.110289,174.100536
-28.284267,173.823862
-30.705637,174.627912
-30.792865,171.661648
-30.946671,173.090879
-31.212950,173.316090
-31.185871,173.419152
-30.713264,174.637586
-31.664397,173.253398
-31.651133,173.157905
-31.664078,172.986783
-31.851119,173.458508
-31.880559,173.287891
-31.974838,173.099358
-32.049504,172.746409
-32.202596,172.758914
-32.271689,172.885323
-32.568599,172.697616
-32.754394,172.447778
-32.871254,172.624300
-32.800404,172.817549
-32.748641,171.399953
-32.953220,171.022122
-32.445748,171.076036
-31.416338,168.925715
-31.551934,173.337418
-31.517871,173.116193
-31.397221,173.084198
-31.436892,172.816773
-31.339173,172.833614
-32.407525,172.428204
-32.346111,172.583348
-32.346111,172.583348
-31.447702,171.070107
-31.787104,171.378942
-31.118958,171.284907
-31.289153,172.664785
-31.517494,172.540134
-31.676437,172.520699
-31.919862,172.451261
-32.171629,172.381177
-31.562010,170.850192
-32.189274,170.952216
-33.218039,171.789757
-33.322157,175.282137
-33.535147,174.658745
-33.650668,174.427418
-33.712041,174.349324
-32.863785,174.674257
-32.856131,174.885746
-32.727103,175.227479
-32.364331,174.732981
-32.066544,176.126693
-31.118490,176.963769
-31.882266,177.498110
-32.249386,177.438093
-32.661588,177.658147
-32.925141,173.094451
-32.981332,173.268614
-33.065978,173.558786
-32.738180,173.129912
-32.263152,173.397199
-33.569884,172.419595
-33.686968,173.773201
-34.019495,173.655349
-34.181183,174.322390
-34.535270,175.267038
-34.398026,175.841389
-34.486192,175.915027
-34.199354,175.849781
-33.730703,175.834419
-33.580403,176.091322
-34.040832,176.775835
-34.460751,177.013864
-33.360852,177.341044
-33.091396,177.717356
-33.536288,177.932721
-33.081300,175.580387
-33.569778,177.111486
-34.833808,177.379127
-35.380050,177.085858
-35.346959,177.250535
-35.623953,176.966112
-35.732542,176.989032
-35.661772,177.200724
-35.348661,177.222775
-35.210326,177.412707
-35.062336,177.482805
-34.839501,177.379633
-34.862511,177.651611
-35.009343,177.686135
-35.589230,177.895055
-35.761564,177.736252
-35.730194,178.034778
-35.760781,178.262156
-35.605646,178.344394
-35.522528,178.217132
-35.301047,178.842415
-35.061856,178.587158
-35.049623,178.759276
-34.848681,178.855113
-34.724064,178.765506
-34.683727,178.850860
-34.709261,179.047039
-34.879928,179.052414
-34.470178,178.813820
-34.620277,178.382146
-34.394337,179.062110
-34.298744,179.175218
-34.464013,179.232761
-34.122234,179.412038
-33.973905,179.442035
-34.035210,179.116199
-34.252630,178.955292
-33.876878,178.396253
-34.095870,178.362326
-34.683645,178.084060
-34.631159,177.987728
-34.570783,177.890736
-34.506219,178.080481
-34.750670,177.802807
-33.702523,178.519824
-33.469977,178.990594
-33.303232,179.401245
-33.429893,179.538942
-33.315376,179.776125
-33.055469,178.798889
-32.734796,179.789839
-31.944811,179.543252
-32.092752,179.942573
-31.430495,179.498007
-31.193097,179.900577
-31.020759,179.640468
-31.114174,179.526534
-30.925160,179.086587
-31.635192,178.373846
-31.736976,178.593230
-30.741151,179.493187
-30.477198,179.564127
-30.710428,179.847878
-29.976213,179.731596
-31.608514,176.690501
-34.702452,179.001432
-35.282237,178.285773
-34.378968,178.635813
-34.047089,177.581418
-34.179776,177.719170
-34.851867,176.813485
-34.956982,176.698028
-34.974607,176.804889
-35.270780,176.989581
-35.455331,177.312550
-35.866568,177.833513
-36.089451,177.360127
-36.428499,177.708161
-36.697470,177.845778
-36.011204,178.389090
-36.416907,177.694814
-36.653199,177.399005
-36.768222,177.213571
-36.960442,176.835064
-36.912647,177.022368
-37.151462,176.860224
-37.277332,176.898330
-36.970803,176.513991
-36.530676,176.523205
-36.345700,176.558931
-36.189916,176.430191
-36.244348,176.304388
-36.298961,176.382174
-36.433135,176.300458
-36.566707,176.105349
-36.671191,176.189609
-36.046269,175.696143
-36.194888,175.853634
-36.150663,175.929533
-36.099233,175.968221
-35.842420,175.919630
-35.774590,175.469251
-35.647995,175.459752
-35.696957,175.303634
-35.639103,175.127893
-36.867547,176.077369
-37.152600,175.998362
-37.193991,176.100997
-37.225453,176.337453
-37.247670,176.732004
-37.183916,176.630633
-37.131284,176.681499
-37.499046,176.421693
-37.720412,176.599152
-37.624168,176.998541
-37.767715,177.164344
-37.902080,177.160664
-37.330962,177.081011
-37.536967,177.828353
-37.077155,176.345505
-37.471351,176.119402
-36.553108,175.834675
-35.357747,175.471646
