,lat,lon,cluster
2827,-17.597916666666663,-112.70625,68
2828,-17.59375,-112.72291666666666,68
2829,-17.59375,-112.71875,68
2830,-17.59375,-112.71458333333334,68
2831,-17.59375,-112.71041666666667,68
2832,-17.589583333333337,-112.72291666666666,68
2833,-17.589583333333337,-112.71875,68
2834,-17.589583333333337,-112.71458333333334,68
2835,-17.589583333333337,-112.71041666666667,68
2836,-17.585416666666674,-112.72291666666666,68
2837,-17.585416666666674,-112.71875,68
2838,-17.585416666666674,-112.71458333333334,68
2839,-17.585416666666674,-110.79375,85
2840,-17.581249999999997,-112.71875,68
2841,-17.581249999999997,-110.85625,2
2842,-17.581249999999997,-110.85208333333334,2
2843,-17.581249999999997,-110.84791666666666,2
2844,-17.581249999999997,-110.84375,2
2845,-17.581249999999997,-110.83958333333334,2
2846,-17.581249999999997,-110.80625,85
2847,-17.581249999999997,-110.79375,85
2848,-17.581249999999997,-110.78958333333334,85
2849,-17.577083333333334,-110.85625,2
2850,-17.577083333333334,-110.85208333333334,2
2851,-17.577083333333334,-110.84791666666666,2
2852,-17.577083333333334,-110.84375,2
2853,-17.577083333333334,-110.83958333333334,2
2854,-17.577083333333334,-110.83541666666667,2
2855,-17.577083333333334,-110.83125,2
2856,-17.577083333333334,-110.81875,85
2857,-17.577083333333334,-110.80625,85
2858,-17.577083333333334,-110.79375,85
2859,-17.577083333333334,-110.78958333333334,85
2860,-17.577083333333334,-110.78541666666666,85
2861,-17.57291666666667,-110.86875,2
2862,-17.57291666666667,-110.85625,2
2863,-17.57291666666667,-110.85208333333334,2
2864,-17.57291666666667,-110.84791666666666,2
2865,-17.57291666666667,-110.84375,2
2866,-17.57291666666667,-110.83958333333334,2
2867,-17.57291666666667,-110.83541666666667,2
2868,-17.57291666666667,-110.83125,2
2869,-17.57291666666667,-110.81875,85
2870,-17.57291666666667,-110.80625,85
2871,-17.57291666666667,-110.79375,85
2872,-17.57291666666667,-110.78958333333334,85
2873,-17.57291666666667,-110.78541666666666,85
2874,-17.568749999999994,-110.86875,2
2875,-17.568749999999994,-110.85625,2
2876,-17.568749999999994,-110.85208333333334,2
2877,-17.568749999999994,-110.84791666666666,2
2878,-17.568749999999994,-110.84375,2
2879,-17.568749999999994,-110.83958333333334,2
2880,-17.568749999999994,-110.83541666666667,2
2881,-17.568749999999994,-110.83125,2
2882,-17.568749999999994,-110.81875,85
2883,-17.568749999999994,-110.80625,85
2884,-17.568749999999994,-110.79375,85
2885,-17.568749999999994,-110.78958333333334,85
2886,-17.568749999999994,-110.78541666666666,85
2887,-17.568749999999994,-110.78125,85
2888,-17.56458333333333,-110.86875,2
2889,-17.56458333333333,-110.85625,2
2890,-17.56458333333333,-110.85208333333334,2
2891,-17.56458333333333,-110.84791666666666,2
2892,-17.56458333333333,-110.84375,2
2893,-17.56458333333333,-110.83958333333334,2
2894,-17.56458333333333,-110.83541666666667,2
2895,-17.56458333333333,-110.83125,2
2896,-17.56458333333333,-110.81875,85
2897,-17.56458333333333,-110.80625,85
2898,-17.56458333333333,-110.79375,85
2899,-17.56458333333333,-110.78958333333334,85
2900,-17.56458333333333,-110.78541666666666,85
2901,-17.56041666666667,-112.46458333333334,52
2902,-17.56041666666667,-112.46041666666667,52
2903,-17.56041666666667,-111.64791666666667,65
2904,-17.56041666666667,-111.64375,65
2905,-17.56041666666667,-110.86875,2
2906,-17.56041666666667,-110.85625,2
2907,-17.56041666666667,-110.85208333333334,2
2908,-17.56041666666667,-110.84791666666666,2
2909,-17.56041666666667,-110.84375,2
2910,-17.56041666666667,-110.83958333333334,2
2911,-17.56041666666667,-110.83541666666667,2
2912,-17.56041666666667,-110.83125,2
2913,-17.56041666666667,-110.81875,85
2914,-17.56041666666667,-110.80625,85
2915,-17.56041666666667,-110.79375,85
2916,-17.56041666666667,-110.78958333333334,85
2917,-17.56041666666667,-110.78541666666666,85
2918,-17.556250000000006,-112.46041666666667,52
2919,-17.556250000000006,-111.66041666666666,65
2920,-17.556250000000006,-111.65625,65
2921,-17.556250000000006,-111.65208333333334,65
2922,-17.556250000000006,-111.64791666666667,65
2923,-17.556250000000006,-111.64375,65
2924,-17.556250000000006,-110.86875,2
2925,-17.556250000000006,-110.85625,2
2926,-17.556250000000006,-110.85208333333334,2
2927,-17.556250000000006,-110.84791666666666,2
2928,-17.556250000000006,-110.84375,2
2929,-17.556250000000006,-110.83958333333334,2
2930,-17.556250000000006,-110.83541666666667,2
2931,-17.556250000000006,-110.83125,2
2932,-17.556250000000006,-110.81875,85
2933,-17.556250000000006,-110.80625,85
2934,-17.556250000000006,-110.79375,85
2935,-17.556250000000006,-110.78958333333334,85
2936,-17.556250000000006,-110.78541666666666,85
2937,-17.55208333333333,-111.66875,65
2938,-17.55208333333333,-111.66458333333334,65
2939,-17.55208333333333,-111.66041666666666,65
2940,-17.55208333333333,-111.65625,65
2941,-17.55208333333333,-111.65208333333334,65
2942,-17.55208333333333,-111.64791666666667,65
2943,-17.55208333333333,-111.64375,65
2944,-17.55208333333333,-110.86875,2
2945,-17.55208333333333,-110.85625,2
2946,-17.55208333333333,-110.85208333333334,2
2947,-17.55208333333333,-110.84791666666666,2
2948,-17.55208333333333,-110.84375,2
2949,-17.55208333333333,-110.83958333333334,2
2950,-17.55208333333333,-110.83541666666667,2
2951,-17.55208333333333,-110.83125,57
2952,-17.55208333333333,-110.81875,85
2953,-17.55208333333333,-110.80625,85
2954,-17.55208333333333,-110.79375,85
2955,-17.55208333333333,-110.78958333333334,85
2956,-17.547916666666666,-111.66875,65
2957,-17.547916666666666,-111.66458333333334,65
2958,-17.547916666666666,-111.66041666666666,65
2959,-17.547916666666666,-111.65625,65
2960,-17.547916666666666,-111.65208333333334,65
2961,-17.547916666666666,-111.64791666666667,65
2962,-17.547916666666666,-111.64375,65
2963,-17.547916666666666,-110.91458333333334,63
2964,-17.547916666666666,-110.86875,2
2965,-17.547916666666666,-110.85625,2
2966,-17.547916666666666,-110.85208333333334,2
2967,-17.547916666666666,-110.84791666666666,57
2968,-17.547916666666666,-110.84375,57
2969,-17.547916666666666,-110.83958333333334,57
2970,-17.547916666666666,-110.83541666666667,57
2971,-17.547916666666666,-110.83125,57
2972,-17.547916666666666,-110.81875,85
2973,-17.547916666666666,-110.80625,85
2974,-17.547916666666666,-110.79375,85
2975,-17.543750000000003,-111.70625,6
2976,-17.543750000000003,-111.66875,65
2977,-17.543750000000003,-111.66458333333334,65
2978,-17.543750000000003,-111.66041666666666,65
2979,-17.543750000000003,-111.65625,65
2980,-17.543750000000003,-111.65208333333334,65
2981,-17.543750000000003,-111.64791666666667,65
2982,-17.543750000000003,-111.64375,65
2983,-17.543750000000003,-110.91875,63
2984,-17.543750000000003,-110.91458333333334,63
2985,-17.543750000000003,-110.91041666666666,63
2986,-17.543750000000003,-110.90625,63
2987,-17.543750000000003,-110.90208333333334,63
2988,-17.543750000000003,-110.86875,2
2989,-17.543750000000003,-110.85625,57
2990,-17.543750000000003,-110.85208333333334,57
2991,-17.543750000000003,-110.84791666666666,57
2992,-17.543750000000003,-110.84375,57
2993,-17.543750000000003,-110.83958333333334,57
2994,-17.543750000000003,-110.83541666666667,57
2995,-17.543750000000003,-110.83125,57
2996,-17.543750000000003,-110.81875,57
2997,-17.543750000000003,-110.80625,85
2998,-17.53958333333334,-111.71458333333334,6
2999,-17.53958333333334,-111.71041666666667,6
3000,-17.53958333333334,-111.70625,6
3001,-17.53958333333334,-111.69375,65
3002,-17.53958333333334,-111.68125,65
3003,-17.53958333333334,-111.66875,65
3004,-17.53958333333334,-111.66041666666666,65
3005,-17.53958333333334,-111.65625,65
3006,-17.53958333333334,-111.65208333333334,65
3007,-17.53958333333334,-111.64791666666667,65
3008,-17.53958333333334,-111.64375,65
3009,-17.53958333333334,-110.91875,63
3010,-17.53958333333334,-110.91458333333334,63
3011,-17.53958333333334,-110.91041666666666,63
3012,-17.53958333333334,-110.90625,63
3013,-17.53958333333334,-110.90208333333334,63
3014,-17.53958333333334,-110.89791666666667,63
3015,-17.53958333333334,-110.85625,57
3016,-17.53958333333334,-110.85208333333334,57
3017,-17.53958333333334,-110.84791666666666,57
3018,-17.53958333333334,-110.84375,57
3019,-17.53958333333334,-110.83958333333334,57
3020,-17.53958333333334,-110.83541666666667,57
3021,-17.53958333333334,-110.83125,57
3022,-17.53958333333334,-110.81875,57
3023,-17.53958333333334,-110.80625,85
3024,-17.535416666666663,-111.75625,81
3025,-17.535416666666663,-111.73125,6
3026,-17.535416666666663,-111.72708333333334,6
3027,-17.535416666666663,-111.72291666666666,6
3028,-17.535416666666663,-111.71875,6
3029,-17.535416666666663,-111.71458333333334,6
3030,-17.535416666666663,-111.71041666666667,6
3031,-17.535416666666663,-111.70625,6
3032,-17.535416666666663,-111.69375,65
3033,-17.535416666666663,-111.68125,65
3034,-17.535416666666663,-110.93125,63
3035,-17.535416666666663,-110.91875,63
3036,-17.535416666666663,-110.91458333333334,63
3037,-17.535416666666663,-110.91041666666666,63
3038,-17.535416666666663,-110.90625,63
3039,-17.535416666666663,-110.90208333333334,63
3040,-17.535416666666663,-110.89791666666667,63
3041,-17.535416666666663,-110.85625,57
3042,-17.535416666666663,-110.85208333333334,57
3043,-17.535416666666663,-110.84791666666666,57
3044,-17.535416666666663,-110.84375,57
3045,-17.535416666666663,-110.83958333333334,57
3046,-17.535416666666663,-110.83541666666667,57
3047,-17.535416666666663,-110.83125,57
3048,-17.535416666666663,-110.81875,57
3049,-17.535416666666663,-110.80625,85
3050,-17.53125,-111.76875,81
3051,-17.53125,-111.75625,81
3052,-17.53125,-111.74375,6
3053,-17.53125,-111.73125,6
3054,-17.53125,-111.72708333333334,6
3055,-17.53125,-111.72291666666666,6
3056,-17.53125,-111.71875,6
3057,-17.53125,-111.71458333333334,6
3058,-17.53125,-111.71041666666667,6
3059,-17.53125,-111.70625,6
3060,-17.53125,-111.69375,6
3061,-17.53125,-111.68125,65
3062,-17.53125,-111.44375,27
3063,-17.53125,-110.93125,63
3064,-17.53125,-110.91875,63
3065,-17.53125,-110.91458333333334,63
3066,-17.53125,-110.91041666666666,63
3067,-17.53125,-110.90625,63
3068,-17.53125,-110.90208333333334,63
3069,-17.53125,-110.89791666666667,63
3070,-17.53125,-110.85625,57
3071,-17.53125,-110.85208333333334,57
3072,-17.53125,-110.84791666666666,57
3073,-17.53125,-110.84375,57
3074,-17.53125,-110.83958333333334,57
3075,-17.53125,-110.83541666666667,57
3076,-17.53125,-110.83125,57
3077,-17.53125,-110.81875,57
3078,-17.53125,-110.80625,85
3079,-17.527083333333337,-111.78125,81
3080,-17.527083333333337,-111.77708333333334,81
3081,-17.527083333333337,-111.77291666666667,81
3082,-17.527083333333337,-111.76875,81
3083,-17.527083333333337,-111.75625,81
3084,-17.527083333333337,-111.74375,6
3085,-17.527083333333337,-111.73125,6
3086,-17.527083333333337,-111.72708333333334,6
3087,-17.527083333333337,-111.72291666666666,6
3088,-17.527083333333337,-111.71875,6
3089,-17.527083333333337,-111.71458333333334,6
3090,-17.527083333333337,-111.71041666666667,6
3091,-17.527083333333337,-111.70625,6
3092,-17.527083333333337,-111.69375,6
3093,-17.527083333333337,-111.68125,65
3094,-17.527083333333337,-111.46458333333334,27
3095,-17.527083333333337,-111.46041666666667,27
3096,-17.527083333333337,-111.45625,27
3097,-17.527083333333337,-111.44375,27
3098,-17.527083333333337,-111.43125,27
3099,-17.527083333333337,-110.93125,63
3100,-17.527083333333337,-110.91875,63
3101,-17.527083333333337,-110.91458333333334,63
3102,-17.527083333333337,-110.91041666666666,63
3103,-17.527083333333337,-110.90625,63
3104,-17.527083333333337,-110.90208333333334,63
3105,-17.527083333333337,-110.89791666666667,63
3106,-17.527083333333337,-110.85625,57
3107,-17.527083333333337,-110.85208333333334,57
3108,-17.527083333333337,-110.84791666666666,57
3109,-17.527083333333337,-110.84375,57
3110,-17.527083333333337,-110.83958333333334,57
3111,-17.527083333333337,-110.83541666666667,57
3112,-17.527083333333337,-110.83125,57
3113,-17.527083333333337,-110.81875,57
3114,-17.522916666666674,-111.78541666666666,81
3115,-17.522916666666674,-111.78125,81
3116,-17.522916666666674,-111.77708333333334,81
3117,-17.522916666666674,-111.77291666666667,81
3118,-17.522916666666674,-111.76875,81
3119,-17.522916666666674,-111.75625,81
3120,-17.522916666666674,-111.74375,6
3121,-17.522916666666674,-111.73125,6
3122,-17.522916666666674,-111.72708333333334,6
3123,-17.522916666666674,-111.72291666666666,6
3124,-17.522916666666674,-111.71875,6
3125,-17.522916666666674,-111.71458333333334,6
3126,-17.522916666666674,-111.71041666666667,6
3127,-17.522916666666674,-111.70625,6
3128,-17.522916666666674,-111.69375,6
3129,-17.522916666666674,-111.68125,65
3130,-17.522916666666674,-111.47291666666666,27
3131,-17.522916666666674,-111.46875,27
3132,-17.522916666666674,-111.46458333333334,27
3133,-17.522916666666674,-111.46041666666667,27
3134,-17.522916666666674,-111.45625,27
3135,-17.522916666666674,-111.44375,27
3136,-17.522916666666674,-111.43125,27
3137,-17.522916666666674,-110.93125,63
3138,-17.522916666666674,-110.91875,63
3139,-17.522916666666674,-110.91458333333334,63
3140,-17.522916666666674,-110.91041666666666,63
3141,-17.522916666666674,-110.90625,63
3142,-17.522916666666674,-110.90208333333334,63
3143,-17.522916666666674,-110.85208333333334,57
3144,-17.522916666666674,-110.84791666666666,57
3145,-17.522916666666674,-110.84375,57
3146,-17.522916666666674,-110.83958333333334,57
3147,-17.522916666666674,-110.83541666666667,57
3148,-17.522916666666674,-110.83125,57
3149,-17.522916666666674,-110.81875,57
3150,-17.518749999999997,-112.50625,52
3151,-17.518749999999997,-112.49375,52
3152,-17.518749999999997,-111.85625,74
3153,-17.518749999999997,-111.85208333333334,74
3154,-17.518749999999997,-111.84791666666666,74
3155,-17.518749999999997,-111.84375,74
3156,-17.518749999999997,-111.83958333333334,74
3157,-17.518749999999997,-111.79375,81
3158,-17.518749999999997,-111.78958333333334,81
3159,-17.518749999999997,-111.78541666666666,81
3160,-17.518749999999997,-111.78125,81
3161,-17.518749999999997,-111.77708333333334,81
3162,-17.518749999999997,-111.77291666666667,81
3163,-17.518749999999997,-111.76875,81
3164,-17.518749999999997,-111.75625,81
3165,-17.518749999999997,-111.74375,6
3166,-17.518749999999997,-111.73125,6
3167,-17.518749999999997,-111.72708333333334,6
3168,-17.518749999999997,-111.72291666666666,6
3169,-17.518749999999997,-111.71875,6
3170,-17.518749999999997,-111.71458333333334,6
3171,-17.518749999999997,-111.71041666666667,6
3172,-17.518749999999997,-111.70625,6
3173,-17.518749999999997,-111.69375,6
3174,-17.518749999999997,-111.68125,65
3175,-17.518749999999997,-111.47291666666666,27
3176,-17.518749999999997,-111.46875,27
3177,-17.518749999999997,-111.46458333333334,27
3178,-17.518749999999997,-111.46041666666667,27
3179,-17.518749999999997,-111.45625,27
3180,-17.518749999999997,-111.44375,27
3181,-17.518749999999997,-111.43125,27
3182,-17.518749999999997,-110.93125,63
3183,-17.518749999999997,-110.91875,63
3184,-17.518749999999997,-110.91458333333334,63
3185,-17.518749999999997,-110.91041666666666,63
3186,-17.518749999999997,-110.90625,63
3187,-17.518749999999997,-110.90208333333334,63
3188,-17.518749999999997,-110.83958333333334,57
3189,-17.518749999999997,-110.83541666666667,57
3190,-17.518749999999997,-110.83125,57
3191,-17.518749999999997,-110.81875,57
3192,-17.514583333333334,-112.60625,89
3193,-17.514583333333334,-112.60208333333334,89
3194,-17.514583333333334,-112.59791666666666,89
3195,-17.514583333333334,-112.59375,89
3196,-17.514583333333334,-112.58958333333334,89
3197,-17.514583333333334,-112.58541666666667,89
3198,-17.514583333333334,-112.58125,89
3199,-17.514583333333334,-112.50625,52
3200,-17.514583333333334,-112.49375,52
3201,-17.514583333333334,-111.86875,74
3202,-17.514583333333334,-111.85625,74
3203,-17.514583333333334,-111.85208333333334,74
3204,-17.514583333333334,-111.84791666666666,74
3205,-17.514583333333334,-111.84375,74
3206,-17.514583333333334,-111.83958333333334,74
3207,-17.514583333333334,-111.83541666666667,74
3208,-17.514583333333334,-111.79375,81
3209,-17.514583333333334,-111.78958333333334,81
3210,-17.514583333333334,-111.78541666666666,81
3211,-17.514583333333334,-111.78125,81
3212,-17.514583333333334,-111.77708333333334,81
3213,-17.514583333333334,-111.77291666666667,81
3214,-17.514583333333334,-111.76875,81
3215,-17.514583333333334,-111.75625,81
3216,-17.514583333333334,-111.74375,6
3217,-17.514583333333334,-111.73125,6
3218,-17.514583333333334,-111.72708333333334,6
3219,-17.514583333333334,-111.72291666666666,6
3220,-17.514583333333334,-111.71875,6
3221,-17.514583333333334,-111.71458333333334,6
3222,-17.514583333333334,-111.71041666666667,6
3223,-17.514583333333334,-111.70625,6
3224,-17.514583333333334,-111.69375,6
3225,-17.514583333333334,-111.68125,65
3226,-17.514583333333334,-111.47291666666666,27
3227,-17.514583333333334,-111.46875,27
3228,-17.514583333333334,-111.46458333333334,27
3229,-17.514583333333334,-111.46041666666667,27
3230,-17.514583333333334,-111.45625,27
3231,-17.514583333333334,-111.44375,27
3232,-17.514583333333334,-111.43125,27
3233,-17.514583333333334,-110.91875,63
3234,-17.514583333333334,-110.91458333333334,63
3235,-17.514583333333334,-110.91041666666666,63
3236,-17.514583333333334,-110.90625,63
3237,-17.51041666666667,-112.60625,89
3238,-17.51041666666667,-112.60208333333334,89
3239,-17.51041666666667,-112.59791666666666,89
3240,-17.51041666666667,-112.59375,89
3241,-17.51041666666667,-112.58958333333334,89
3242,-17.51041666666667,-112.58541666666667,89
3243,-17.51041666666667,-112.58125,89
3244,-17.51041666666667,-112.50625,52
3245,-17.51041666666667,-112.49375,52
3246,-17.51041666666667,-112.48125,52
3247,-17.51041666666667,-111.86875,74
3248,-17.51041666666667,-111.85625,74
3249,-17.51041666666667,-111.85208333333334,74
3250,-17.51041666666667,-111.84791666666666,74
3251,-17.51041666666667,-111.84375,74
3252,-17.51041666666667,-111.83958333333334,74
3253,-17.51041666666667,-111.83541666666667,74
3254,-17.51041666666667,-111.83125,74
3255,-17.51041666666667,-111.79375,81
3256,-17.51041666666667,-111.78958333333334,81
3257,-17.51041666666667,-111.78541666666666,81
3258,-17.51041666666667,-111.78125,81
3259,-17.51041666666667,-111.77708333333334,81
3260,-17.51041666666667,-111.77291666666667,81
3261,-17.51041666666667,-111.76875,81
3262,-17.51041666666667,-111.75625,81
3263,-17.51041666666667,-111.74375,6
3264,-17.51041666666667,-111.73125,6
3265,-17.51041666666667,-111.72708333333334,6
3266,-17.51041666666667,-111.72291666666666,6
3267,-17.51041666666667,-111.71875,6
3268,-17.51041666666667,-111.71458333333334,6
3269,-17.51041666666667,-111.71041666666667,6
3270,-17.51041666666667,-111.70625,6
3271,-17.51041666666667,-111.69375,6
3272,-17.51041666666667,-111.68125,6
3273,-17.51041666666667,-111.47291666666666,27
3274,-17.51041666666667,-111.46875,27
3275,-17.51041666666667,-111.46458333333334,27
3276,-17.51041666666667,-111.46041666666667,27
3277,-17.51041666666667,-111.45625,27
3278,-17.51041666666667,-111.44375,27
3279,-17.51041666666667,-111.43125,27
3280,-17.506249999999994,-112.60625,89
3281,-17.506249999999994,-112.60208333333334,89
3282,-17.506249999999994,-112.59791666666666,89
3283,-17.506249999999994,-112.59375,89
3284,-17.506249999999994,-112.58958333333334,89
3285,-17.506249999999994,-112.58541666666667,89
3286,-17.506249999999994,-112.58125,89
3287,-17.506249999999994,-112.50625,52
3288,-17.506249999999994,-112.49375,52
3289,-17.506249999999994,-112.48125,52
3290,-17.506249999999994,-111.86875,74
3291,-17.506249999999994,-111.85625,74
3292,-17.506249999999994,-111.85208333333334,74
3293,-17.506249999999994,-111.84791666666666,74
3294,-17.506249999999994,-111.84375,74
3295,-17.506249999999994,-111.83958333333334,74
3296,-17.506249999999994,-111.83541666666667,74
3297,-17.506249999999994,-111.83125,74
3298,-17.506249999999994,-111.81875,74
3299,-17.506249999999994,-111.80625,81
3300,-17.506249999999994,-111.79375,81
3301,-17.506249999999994,-111.78958333333334,81
3302,-17.506249999999994,-111.78541666666666,81
3303,-17.506249999999994,-111.78125,81
3304,-17.506249999999994,-111.77708333333334,81
3305,-17.506249999999994,-111.77291666666667,81
3306,-17.506249999999994,-111.76875,81
3307,-17.506249999999994,-111.75625,81
3308,-17.506249999999994,-111.74375,6
3309,-17.506249999999994,-111.73125,6
3310,-17.506249999999994,-111.72708333333334,6
3311,-17.506249999999994,-111.72291666666666,6
3312,-17.506249999999994,-111.71875,6
3313,-17.506249999999994,-111.71458333333334,6
3314,-17.506249999999994,-111.71041666666667,6
3315,-17.506249999999994,-111.70625,6
3316,-17.506249999999994,-111.69375,6
3317,-17.506249999999994,-111.47291666666666,27
3318,-17.506249999999994,-111.46875,27
3319,-17.506249999999994,-111.46458333333334,27
3320,-17.506249999999994,-111.46041666666667,27
3321,-17.506249999999994,-111.45625,27
3322,-17.506249999999994,-111.44375,27
3323,-17.506249999999994,-111.43125,27
3324,-17.50208333333333,-112.61875,89
3325,-17.50208333333333,-112.60625,89
3326,-17.50208333333333,-112.60208333333334,89
3327,-17.50208333333333,-112.59791666666666,89
3328,-17.50208333333333,-112.59375,89
3329,-17.50208333333333,-112.58958333333334,89
3330,-17.50208333333333,-112.58541666666667,89
3331,-17.50208333333333,-112.58125,89
3332,-17.50208333333333,-112.50625,52
3333,-17.50208333333333,-112.49375,52
3334,-17.50208333333333,-111.88125,73
3335,-17.50208333333333,-111.86875,74
3336,-17.50208333333333,-111.85625,74
3337,-17.50208333333333,-111.85208333333334,74
3338,-17.50208333333333,-111.84791666666666,74
3339,-17.50208333333333,-111.84375,74
3340,-17.50208333333333,-111.83958333333334,74
3341,-17.50208333333333,-111.83541666666667,74
3342,-17.50208333333333,-111.83125,74
3343,-17.50208333333333,-111.81875,74
3344,-17.50208333333333,-111.80625,81
3345,-17.50208333333333,-111.79375,81
3346,-17.50208333333333,-111.78958333333334,81
3347,-17.50208333333333,-111.78541666666666,81
3348,-17.50208333333333,-111.78125,81
3349,-17.50208333333333,-111.77708333333334,81
3350,-17.50208333333333,-111.77291666666667,81
3351,-17.50208333333333,-111.76875,81
3352,-17.50208333333333,-111.75625,81
3353,-17.50208333333333,-111.74375,6
3354,-17.50208333333333,-111.73125,6
3355,-17.50208333333333,-111.72708333333334,6
3356,-17.50208333333333,-111.72291666666666,6
3357,-17.50208333333333,-111.71875,6
3358,-17.50208333333333,-111.71458333333334,6
3359,-17.50208333333333,-111.71041666666667,6
3360,-17.50208333333333,-111.70625,6
3361,-17.50208333333333,-111.47291666666666,27
3362,-17.50208333333333,-111.46875,27
3363,-17.50208333333333,-111.46458333333334,27
3364,-17.50208333333333,-111.46041666666667,27
3365,-17.50208333333333,-111.45625,27
3366,-17.50208333333333,-111.44375,27
3367,-17.50208333333333,-111.43125,27
3368,-17.49791666666667,-112.61875,89
3369,-17.49791666666667,-112.60625,89
3370,-17.49791666666667,-112.60208333333334,89
3371,-17.49791666666667,-112.59791666666666,89
3372,-17.49791666666667,-112.59375,89
3373,-17.49791666666667,-112.58958333333334,89
3374,-17.49791666666667,-112.58541666666667,89
3375,-17.49791666666667,-112.58125,89
3376,-17.49791666666667,-112.50625,52
3377,-17.49791666666667,-112.49375,52
3378,-17.49791666666667,-111.88125,73
3379,-17.49791666666667,-111.86875,74
3380,-17.49791666666667,-111.85625,74
3381,-17.49791666666667,-111.85208333333334,74
3382,-17.49791666666667,-111.84791666666666,74
3383,-17.49791666666667,-111.84375,74
3384,-17.49791666666667,-111.83958333333334,74
3385,-17.49791666666667,-111.83541666666667,74
3386,-17.49791666666667,-111.83125,74
3387,-17.49791666666667,-111.81875,74
3388,-17.49791666666667,-111.80625,81
3389,-17.49791666666667,-111.79375,81
3390,-17.49791666666667,-111.78958333333334,81
3391,-17.49791666666667,-111.78541666666666,81
3392,-17.49791666666667,-111.78125,81
3393,-17.49791666666667,-111.77708333333334,81
3394,-17.49791666666667,-111.77291666666667,81
3395,-17.49791666666667,-111.76875,81
3396,-17.49791666666667,-111.75625,81
3397,-17.49791666666667,-111.74375,6
3398,-17.49791666666667,-111.73125,6
3399,-17.49791666666667,-111.72708333333334,6
3400,-17.49791666666667,-111.72291666666666,6
3401,-17.49791666666667,-111.71875,6
3402,-17.49791666666667,-111.71458333333334,6
3403,-17.49791666666667,-111.71041666666667,6
3404,-17.49791666666667,-111.70625,6
3405,-17.49791666666667,-111.46875,27
3406,-17.49791666666667,-111.46458333333334,27
3407,-17.49791666666667,-111.46041666666667,27
3408,-17.49791666666667,-111.45625,27
3409,-17.49791666666667,-111.44375,27
3410,-17.49791666666667,-111.43125,27
3411,-17.493750000000006,-112.65625,66
3412,-17.493750000000006,-112.65208333333334,66
3413,-17.493750000000006,-112.64791666666667,66
3414,-17.493750000000006,-112.64375,66
3415,-17.493750000000006,-112.63125,66
3416,-17.493750000000006,-112.61875,89
3417,-17.493750000000006,-112.60625,89
3418,-17.493750000000006,-112.60208333333334,89
3419,-17.493750000000006,-112.59791666666666,89
3420,-17.493750000000006,-112.59375,89
3421,-17.493750000000006,-112.58958333333334,89
3422,-17.493750000000006,-112.58541666666667,89
3423,-17.493750000000006,-112.58125,89
3424,-17.493750000000006,-112.49375,52
3425,-17.493750000000006,-111.88125,73
3426,-17.493750000000006,-111.86875,73
3427,-17.493750000000006,-111.85625,74
3428,-17.493750000000006,-111.85208333333334,74
3429,-17.493750000000006,-111.84791666666666,74
3430,-17.493750000000006,-111.84375,74
3431,-17.493750000000006,-111.83958333333334,74
3432,-17.493750000000006,-111.83541666666667,74
3433,-17.493750000000006,-111.83125,74
3434,-17.493750000000006,-111.81875,74
3435,-17.493750000000006,-111.80625,64
3436,-17.493750000000006,-111.79375,64
3437,-17.493750000000006,-111.78958333333334,64
3438,-17.493750000000006,-111.78541666666666,64
3439,-17.493750000000006,-111.78125,64
3440,-17.493750000000006,-111.77708333333334,64
3441,-17.493750000000006,-111.77291666666667,64
3442,-17.493750000000006,-111.76875,64
3443,-17.493750000000006,-111.75625,64
3444,-17.493750000000006,-111.74375,6
3445,-17.493750000000006,-111.73125,6
3446,-17.493750000000006,-111.72708333333334,6
3447,-17.493750000000006,-111.72291666666666,6
3448,-17.493750000000006,-111.71875,6
3449,-17.493750000000006,-111.71458333333334,6
3450,-17.493750000000006,-111.71041666666667,6
3451,-17.493750000000006,-111.46875,27
3452,-17.493750000000006,-111.46458333333334,27
3453,-17.493750000000006,-111.46041666666667,27
3454,-17.493750000000006,-111.45625,27
3455,-17.493750000000006,-111.44375,27
3456,-17.493750000000006,-111.43125,27
3457,-17.48958333333333,-112.69375,10
3458,-17.48958333333333,-112.66458333333334,66
3459,-17.48958333333333,-112.66041666666666,66
3460,-17.48958333333333,-112.65625,66
3461,-17.48958333333333,-112.65208333333334,66
3462,-17.48958333333333,-112.64791666666667,66
3463,-17.48958333333333,-112.64375,66
3464,-17.48958333333333,-112.63125,66
3465,-17.48958333333333,-112.61875,89
3466,-17.48958333333333,-112.60625,89
3467,-17.48958333333333,-112.60208333333334,89
3468,-17.48958333333333,-112.59791666666666,89
3469,-17.48958333333333,-112.59375,89
3470,-17.48958333333333,-112.58958333333334,89
3471,-17.48958333333333,-112.58541666666667,89
3472,-17.48958333333333,-112.58125,89
3473,-17.48958333333333,-111.88125,73
3474,-17.48958333333333,-111.86875,73
3475,-17.48958333333333,-111.85625,74
3476,-17.48958333333333,-111.85208333333334,74
3477,-17.48958333333333,-111.84791666666666,74
3478,-17.48958333333333,-111.84375,74
3479,-17.48958333333333,-111.83958333333334,74
3480,-17.48958333333333,-111.83541666666667,74
3481,-17.48958333333333,-111.83125,74
3482,-17.48958333333333,-111.81875,74
3483,-17.48958333333333,-111.80625,64
3484,-17.48958333333333,-111.79375,64
3485,-17.48958333333333,-111.78958333333334,64
